,Turbine_exit_pressure_bar,Turbine_exit_temperature_C,Ship_speed_knots,output_power
4229,2.51,778.0,18.0,7208.698502927139
4230,3.59,926.0,24.0,16502.78620930718
4231,1.39,587.0,9.0,1219.7966515848211
4232,1.66,641.0,12.0,2386.039620401448
4233,2.09,709.0,15.0,4342.937684322529
4234,3.59,925.0,24.0,16502.78620930718
4235,4.53,1080.0,27.0,27140.00949485198
4236,1.24,521.0,6.0,548.7629327535531
4237,1.39,586.0,9.0,1219.7966515848211
4238,1.66,640.0,12.0,2386.039620401448
4239,2.09,708.0,15.0,4342.937684322529
4240,2.98,826.0,21.0,10945.308805106837
4241,1.12,468.0,3.0,136.15243681637688
4242,1.39,585.0,9.0,1219.7966515848211
4243,1.66,640.0,12.0,2386.039620401448
4244,2.09,707.0,15.0,4342.937684322529
4245,2.51,774.0,18.0,7208.698502927139
4246,2.98,825.0,21.0,10945.308805106837
4247,4.52,1070.0,27.0,27140.00949485198
4248,1.13,469.0,3.0,152.07402838476992
4249,1.39,584.0,9.0,1219.7966515848211
4250,1.66,639.0,12.0,2386.039620401448
4251,2.51,773.0,18.0,7208.698502927139
4252,2.98,824.0,21.0,10945.308805106837
4253,3.59,921.0,24.0,16502.78620930718
4254,4.52,1070.0,27.0,27140.00949485198
4255,1.15,480.0,3.0,222.70750321298044
4256,1.39,583.0,9.0,1219.7966515848211
4257,2.09,705.0,15.0,4342.937684322529
4258,3.59,920.0,24.0,16502.78620930718
4259,1.2,518.0,3.0,417.8632388539784
4260,1.39,583.0,9.0,1219.7966515848211
4261,2.09,704.0,15.0,4342.937684322529
4262,2.51,771.0,18.0,7208.698502927139
4263,2.98,822.0,21.0,10945.308805106837
4264,1.39,582.0,9.0,1219.7966515848211
4265,1.66,636.0,12.0,2386.039620401448
4266,2.08,703.0,15.0,4342.937684322529
4267,2.51,770.0,18.0,7208.698502927139
4268,3.59,918.0,24.0,16502.78620930718
4269,4.52,1070.0,27.0,27140.00949485198
4270,1.32,647.0,3.0,1004.0530120872978
4271,1.39,581.0,9.0,1219.7966515848211
4272,2.08,702.0,15.0,4342.937684322529
4273,2.51,769.0,18.0,7208.698502927139
4274,2.98,820.0,21.0,10945.308805106837
4275,1.21,563.0,3.0,481.5119060157075
4276,1.39,580.0,9.0,1219.7966515848211
4277,1.66,634.0,12.0,2386.039620401448
4278,2.08,701.0,15.0,4342.937684322529
4279,2.51,768.0,18.0,7208.698502927139
4280,3.59,916.0,24.0,16502.78620930718
4281,1.12,481.0,3.0,138.23007675795088
4282,1.29,556.0,6.0,764.1924129857172
4283,1.39,579.0,9.0,1219.7966515848211
4284,1.66,634.0,12.0,2386.039620401448
4285,2.51,767.0,18.0,7208.698502927139
4286,2.97,818.0,21.0,10945.308805106837
4287,4.52,1070.0,27.0,27140.00949485198
4288,1.1,449.0,3.0,68.42388799518571
4289,1.29,555.0,6.0,762.736808389554
4290,1.39,579.0,9.0,1219.7966515848211
4291,2.51,766.0,18.0,7208.698502927139
4292,3.58,914.0,24.0,16502.78620930718
4293,1.12,456.0,3.0,121.515756643302
4294,1.39,578.0,9.0,1219.7966515848211
4295,1.66,632.0,12.0,2386.039620401448
4296,2.08,698.0,15.0,4342.937684322529
4297,2.51,765.0,18.0,7208.698502927139
4298,1.15,476.0,3.0,231.44113078996006
4299,1.66,631.0,12.0,2386.039620401448
4300,2.08,697.0,15.0,4342.937684322529
4301,2.51,764.0,18.0,7208.698502927139
4302,2.97,815.0,21.0,10945.308805106837
4303,3.58,912.0,24.0,16502.78620930718
4304,4.51,1060.0,27.0,27140.00949485198
4305,1.19,502.0,3.0,364.7074911552391
4306,1.39,576.0,9.0,1219.7966515848211
4307,2.08,696.0,15.0,4342.937684322529
4308,2.51,763.0,18.0,7208.698502927139
4309,3.58,911.0,24.0,16502.78620930718
4310,4.51,1060.0,27.0,27140.00949485198
4311,1.22,527.0,3.0,494.64376330771296
4312,1.31,570.0,6.0,858.8067117363298
4313,1.66,629.0,12.0,2386.039620401448
4314,2.08,695.0,15.0,4342.937684322529
4315,2.51,762.0,18.0,7208.698502927139
4316,3.58,910.0,24.0,16502.78620930718
4317,4.51,1060.0,27.0,27140.00949485198
4318,1.26,560.0,3.0,665.9233947814286
4319,1.31,574.0,6.0,883.5519898711054
4320,1.39,575.0,9.0,1219.7966515848211
4321,1.66,628.0,12.0,2386.039620401448
4322,2.08,694.0,15.0,4342.937684322529
4323,4.51,1060.0,27.0,27140.00949485198
4324,1.31,574.0,6.0,887.918803659595
4325,1.39,574.0,9.0,1219.7966515848211
4326,1.66,628.0,12.0,2386.039620401448
4327,2.08,693.0,15.0,4342.937684322529
4328,2.51,760.0,18.0,7208.698502927139
4329,1.33,630.0,3.0,1007.2574365939595
4330,1.32,581.0,6.0,924.308918563677
4331,1.39,573.0,9.0,1219.7966515848211
4332,1.66,627.0,12.0,2386.039620401448
4333,2.08,693.0,15.0,4342.937684322529
4334,2.97,810.0,21.0,10945.308805106837
4335,1.32,638.0,3.0,992.4291192690156
4336,1.39,572.0,9.0,1219.7966515848211
4337,1.66,626.0,12.0,2386.039620401448
4338,2.51,757.0,18.0,7208.698502927139
4339,2.97,809.0,21.0,10945.308805106837
4340,3.58,906.0,24.0,16502.78620930718
4341,1.23,555.0,3.0,535.6624913880837
4342,1.39,592.0,9.0,1219.7966515848211
4343,1.66,647.0,12.0,2386.039620401448
4344,2.09,715.0,15.0,4342.937684322529
4345,4.54,1080.0,27.0,27140.00949485198
4346,1.25,569.0,3.0,605.5315120039206
4347,1.22,511.0,6.0,466.7778364703714
4348,1.39,591.0,9.0,1219.7966515848211
4349,1.66,646.0,12.0,2386.039620401448
4350,2.09,714.0,15.0,4342.937684322529
4351,2.51,783.0,18.0,7208.698502927139
4352,3.6,930.0,24.0,16502.78620930718
4353,1.27,588.0,3.0,704.5126245430231
4354,1.23,517.0,6.0,501.46101936600274
4355,2.09,713.0,15.0,4342.937684322529
4356,2.98,832.0,21.0,10945.308805106837
4357,3.6,929.0,24.0,16502.78620930718
4358,4.53,1080.0,27.0,27140.00949485198
4359,1.28,606.0,3.0,783.2618803930072
4360,1.39,589.0,9.0,1219.7966515848211
4361,1.66,644.0,12.0,2386.039620401448
4362,2.09,712.0,15.0,4342.937684322529
4363,2.98,831.0,21.0,10945.308805106837
4364,3.6,928.0,24.0,16502.78620930718
4365,4.53,1080.0,27.0,27140.00949485198
4366,1.29,616.0,3.0,813.4525857940051
4367,1.22,513.0,6.0,492.79022364209493
4368,1.39,589.0,9.0,1219.7966515848211
4369,1.66,644.0,12.0,2386.039620401448
4370,2.09,711.0,15.0,4342.937684322529
4371,2.51,780.0,18.0,7208.698502927139
4372,2.98,830.0,21.0,10945.308805106837
4373,3.6,927.0,24.0,16502.78620930718
4374,4.53,1080.0,27.0,27140.00949485198
4375,1.39,588.0,9.0,1219.7966515848211
4376,1.66,643.0,12.0,2386.039620401448
4377,2.09,710.0,15.0,4342.937684322529
4378,2.98,829.0,21.0,10945.308805106837
4379,1.23,577.0,3.0,557.10909723659
4380,1.24,521.0,6.0,544.3961189650634
4381,1.39,587.0,9.0,1219.7966515848211
4382,1.66,642.0,12.0,2386.039620401448
4383,2.09,709.0,15.0,4342.937684322529
4384,4.53,1080.0,27.0,27140.00949485198
4385,2.09,708.0,15.0,4342.937684322529
4386,2.51,776.0,18.0,7208.698502927139
4387,1.15,502.0,3.0,225.92239969515398
4388,1.25,527.0,6.0,583.6974430614715
4389,2.09,707.0,15.0,4342.937684322529
4390,2.51,775.0,18.0,7208.698502927139
4391,2.98,826.0,21.0,10945.308805106837
4392,4.53,1070.0,27.0,27140.00949485198
4393,1.13,479.0,3.0,151.55042960917163
4394,1.25,528.0,6.0,590.975466042288
4395,1.39,585.0,9.0,1219.7966515848211
4396,1.66,639.0,12.0,2386.039620401448
4397,2.09,706.0,15.0,4342.937684322529
4398,2.51,774.0,18.0,7208.698502927139
4399,2.98,825.0,21.0,10945.308805106837
4400,3.59,922.0,24.0,16502.78620930718
4401,4.53,1070.0,27.0,27140.00949485198
4402,1.12,467.0,3.0,131.4526142066065
4403,2.09,705.0,15.0,4342.937684322529
4404,2.51,773.0,18.0,7208.698502927139
4405,2.98,823.0,21.0,10945.308805106837
4406,3.59,921.0,24.0,16502.78620930718
4407,1.14,473.0,3.0,182.08671020206438
4408,1.66,637.0,12.0,2386.039620401448
4409,2.51,772.0,18.0,7208.698502927139
4410,2.98,822.0,21.0,10945.308805106837
4411,3.59,920.0,24.0,16502.78620930718
4412,4.52,1070.0,27.0,27140.00949485198
4413,1.39,582.0,9.0,1219.7966515848211
4414,2.09,703.0,15.0,4342.937684322529
4415,2.51,771.0,18.0,7208.698502927139
4416,2.98,821.0,21.0,10945.308805106837
4417,3.59,919.0,24.0,16502.78620930718
4418,4.52,1070.0,27.0,27140.00949485198
4419,1.28,548.0,6.0,711.7906475238395
4420,2.51,770.0,18.0,7208.698502927139
4421,2.98,820.0,21.0,10945.308805106837
4422,4.52,1070.0,27.0,27140.00949485198
4423,1.66,635.0,12.0,2386.039620401448
4424,2.51,769.0,18.0,7208.698502927139
4425,3.59,917.0,24.0,16502.78620930718
4426,1.29,628.0,3.0,849.5913732857998
4427,1.28,553.0,6.0,743.8139486394314
4428,1.39,580.0,9.0,1219.7966515848211
4429,2.51,767.0,18.0,7208.698502927139
4430,2.98,818.0,21.0,10945.308805106837
4431,4.52,1070.0,27.0,27140.00949485198
4432,1.15,511.0,3.0,252.9610404670501
4433,1.39,579.0,9.0,1219.7966515848211
4434,1.66,633.0,12.0,2386.039620401448
4435,2.08,700.0,15.0,4342.937684322529
4436,2.51,766.0,18.0,7208.698502927139
4437,4.52,1070.0,27.0,27140.00949485198
4438,1.11,462.0,3.0,86.76974189459891
4439,1.29,561.0,6.0,794.7601095051459
4440,2.08,699.0,15.0,4342.937684322529
4441,2.51,765.0,18.0,7208.698502927139
4442,2.97,816.0,21.0,10945.308805106837
4443,3.59,913.0,24.0,16502.78620930718
4444,1.66,631.0,12.0,2386.039620401448
4445,2.08,698.0,15.0,4342.937684322529
4446,2.51,764.0,18.0,7208.698502927139
4447,2.97,815.0,21.0,10945.308805106837
4448,4.52,1060.0,27.0,27140.00949485198
4449,1.13,461.0,3.0,151.738925168387
4450,1.31,571.0,6.0,860.2623163324931
4451,1.39,577.0,9.0,1219.7966515848211
4452,1.66,631.0,12.0,2386.039620401448
4453,2.08,697.0,15.0,4342.937684322529
4454,2.51,763.0,18.0,7208.698502927139
4455,2.97,814.0,21.0,10945.308805106837
4456,3.58,911.0,24.0,16502.78620930718
4457,1.31,573.0,6.0,871.9071531017992
4458,1.39,576.0,9.0,1219.7966515848211
4459,1.66,630.0,12.0,2386.039620401448
4460,2.97,813.0,21.0,10945.308805106837
4461,3.58,910.0,24.0,16502.78620930718
4462,1.2,511.0,3.0,416.38669030679114
4463,1.39,575.0,9.0,1219.7966515848211
4464,1.66,629.0,12.0,2386.039620401448
4465,2.51,761.0,18.0,7208.698502927139
4466,2.97,812.0,21.0,10945.308805106837
4467,3.58,909.0,24.0,16502.78620930718
4468,4.51,1060.0,27.0,27140.00949485198
4469,1.24,544.0,3.0,586.1897732333196
4470,1.32,582.0,6.0,925.7645231598402
4471,1.39,574.0,9.0,1219.7966515848211
4472,1.66,628.0,12.0,2386.039620401448
4473,2.08,694.0,15.0,4342.937684322529
4474,2.51,760.0,18.0,7208.698502927139
4475,2.97,811.0,21.0,10945.308805106837
4476,3.58,908.0,24.0,16502.78620930718
4477,4.51,1060.0,27.0,27140.00949485198
4478,1.32,585.0,6.0,941.7761737176363
4479,1.66,627.0,12.0,2386.039620401448
4480,2.51,759.0,18.0,7208.698502927139
4481,2.97,810.0,21.0,10945.308805106837
4482,4.51,1060.0,27.0,27140.00949485198
4483,1.33,627.0,3.0,994.2512430080976
4484,1.32,583.0,6.0,937.4093599291464
4485,1.39,573.0,9.0,1219.7966515848211
4486,1.66,626.0,12.0,2386.039620401448
4487,2.08,692.0,15.0,4342.937684322529
4488,2.97,810.0,21.0,10945.308805106837
4489,3.58,906.0,24.0,16502.78620930718
4490,4.51,1060.0,27.0,27140.00949485198
4491,1.31,634.0,3.0,954.2064086503398
4492,1.33,589.0,6.0,959.5680601124664
4493,1.66,626.0,12.0,2386.039620401448
4494,2.51,757.0,18.0,7208.698502927139
4495,2.97,809.0,21.0,10945.308805106837
4496,4.51,1060.0,27.0,27140.00949485198
4497,1.39,591.0,9.0,1219.7966515848211
4498,2.51,783.0,18.0,7208.698502927139
4499,2.99,833.0,21.0,10945.308805106837
4500,3.6,931.0,24.0,16502.78620930718
4501,4.54,1080.0,27.0,27140.00949485198
4502,1.24,563.0,3.0,577.8750246768185
4503,1.39,590.0,9.0,1219.7966515848211
4504,1.66,646.0,12.0,2386.039620401448
4505,2.09,713.0,15.0,4342.937684322529
4506,2.51,782.0,18.0,7208.698502927139
4507,1.26,579.0,3.0,662.3000912542882
4508,1.22,515.0,6.0,494.2353562627462
4509,1.66,645.0,12.0,2386.039620401448
4510,2.98,831.0,21.0,10945.308805106837
4511,3.6,929.0,24.0,16502.78620930718
4512,4.54,1080.0,27.0,27140.00949485198
4513,1.27,594.0,3.0,734.1273712908628
4514,1.39,589.0,9.0,1219.7966515848211
4515,2.09,712.0,15.0,4342.937684322529
4516,2.51,780.0,18.0,7208.698502927139
4517,2.98,830.0,21.0,10945.308805106837
4518,3.6,928.0,24.0,16502.78620930718
4519,4.53,1080.0,27.0,27140.00949485198
4520,1.29,610.0,3.0,796.236658052333
4521,1.66,643.0,12.0,2386.039620401448
4522,2.51,779.0,18.0,7208.698502927139
4523,2.98,829.0,21.0,10945.308805106837
4524,3.6,926.0,24.0,16502.78620930718
4525,4.53,1080.0,27.0,27140.00949485198
4526,1.24,526.0,6.0,566.2301879075123
4527,1.39,587.0,9.0,1219.7966515848211
4528,1.66,642.0,12.0,2386.039620401448
4529,2.51,778.0,18.0,7208.698502927139
4530,3.6,925.0,24.0,16502.78620930718
4531,1.24,523.0,6.0,556.0409557343694
4532,1.66,641.0,12.0,2386.039620401448
4533,2.09,709.0,15.0,4342.937684322529
4534,1.22,572.0,3.0,534.8247333471265
4535,1.24,525.0,6.0,566.2301879075123
4536,1.66,640.0,12.0,2386.039620401448
4537,2.09,708.0,15.0,4342.937684322529
4538,2.98,826.0,21.0,10945.308805106837
4539,3.59,923.0,24.0,16502.78620930718
4540,4.53,1070.0,27.0,27140.00949485198
4541,1.18,536.0,3.0,367.69200417614945
4542,1.25,530.0,6.0,599.7090936192676
4543,1.39,585.0,9.0,1219.7966515848211
4544,2.09,707.0,15.0,4342.937684322529
4545,2.51,775.0,18.0,7208.698502927139
4546,3.59,922.0,24.0,16502.78620930718
4547,4.53,1070.0,27.0,27140.00949485198
4548,1.39,584.0,9.0,1219.7966515848211
4549,1.66,639.0,12.0,2386.039620401448
4550,2.51,773.0,18.0,7208.698502927139
4551,2.98,824.0,21.0,10945.308805106837
4552,1.13,470.0,3.0,139.25109437036758
4553,1.27,541.0,6.0,665.2113004466147
4554,1.39,583.0,9.0,1219.7966515848211
4555,1.66,638.0,12.0,2386.039620401448
4556,2.09,705.0,15.0,4342.937684322529
4557,2.51,772.0,18.0,7208.698502927139
4558,2.98,823.0,21.0,10945.308805106837
4559,3.59,920.0,24.0,16502.78620930718
4560,4.53,1070.0,27.0,27140.00949485198
4561,1.13,469.0,3.0,160.68199225560593
4562,1.27,547.0,6.0,698.69020615837
4563,1.66,637.0,12.0,2386.039620401448
4564,2.51,771.0,18.0,7208.698502927139
4565,3.59,919.0,24.0,16502.78620930718
4566,4.52,1070.0,27.0,27140.00949485198
4567,1.15,476.0,3.0,203.76369951183395
4568,1.66,636.0,12.0,2386.039620401448
4569,1.18,502.0,3.0,343.0619177720054
4570,1.27,546.0,6.0,700.1458107545333
4571,1.39,581.0,9.0,1219.7966515848211
4572,1.66,635.0,12.0,2386.039620401448
4573,2.98,820.0,21.0,10945.308805106837
4574,4.52,1070.0,27.0,27140.00949485198
4575,1.24,551.0,3.0,592.0959674220684
4576,1.28,552.0,6.0,739.4471348509414
4577,1.66,634.0,12.0,2386.039620401448
4578,2.51,768.0,18.0,7208.698502927139
4579,2.98,819.0,21.0,10945.308805106837
4580,3.59,916.0,24.0,16502.78620930718
4581,4.52,1070.0,27.0,27140.00949485198
4582,1.39,579.0,9.0,1219.7966515848211
4583,2.08,700.0,15.0,4342.937684322529
4584,2.51,767.0,18.0,7208.698502927139
4585,2.98,818.0,21.0,10945.308805106837
4586,4.52,1070.0,27.0,27140.00949485198
4587,1.25,592.0,3.0,644.1521576920511
4588,1.3,564.0,6.0,809.3161554667786
4589,1.39,579.0,9.0,1219.7966515848211
4590,2.08,699.0,15.0,4342.937684322529
4591,3.59,914.0,24.0,16502.78620930718
4592,1.39,578.0,9.0,1219.7966515848211
4593,1.66,632.0,12.0,2386.039620401448
4594,2.08,698.0,15.0,4342.937684322529
4595,2.51,765.0,18.0,7208.698502927139
4596,2.98,816.0,21.0,10945.308805106837
4597,1.1,455.0,3.0,73.10904983923928
4598,1.3,567.0,6.0,835.5170381977174
4599,2.51,764.0,18.0,7208.698502927139
4600,3.59,912.0,24.0,16502.78620930718
4601,4.52,1060.0,27.0,27140.00949485198
4602,1.31,577.0,6.0,892.285617448085
4603,1.39,576.0,9.0,1219.7966515848211
4604,1.66,630.0,12.0,2386.039620401448
4605,2.08,696.0,15.0,4342.937684322529
4606,2.97,814.0,21.0,10945.308805106837
4607,3.58,911.0,24.0,16502.78620930718
4608,1.14,469.0,3.0,199.4178296743681
4609,1.66,629.0,12.0,2386.039620401448
4610,2.08,695.0,15.0,4342.937684322529
4611,2.51,762.0,18.0,7208.698502927139
4612,2.97,813.0,21.0,10945.308805106837
4613,4.51,1060.0,27.0,27140.00949485198
4614,1.18,493.0,3.0,322.5368457685521
4615,1.32,583.0,6.0,930.13133694833
4616,1.39,575.0,9.0,1219.7966515848211
4617,2.08,694.0,15.0,4342.937684322529
4618,2.51,761.0,18.0,7208.698502927139
4619,3.58,909.0,24.0,16502.78620930718
4620,1.21,519.0,3.0,459.20659817522005
4621,2.08,693.0,15.0,4342.937684322529
4622,2.51,760.0,18.0,7208.698502927139
4623,4.51,1060.0,27.0,27140.00949485198
4624,1.33,589.0,6.0,963.6102426600853
4625,2.08,692.0,15.0,4342.937684322529
4626,2.51,759.0,18.0,7208.698502927139
4627,1.3,597.0,3.0,866.451253860065
4628,3.58,906.0,24.0,16502.78620930718
4629,4.51,1060.0,27.0,27140.00949485198
4630,1.32,621.0,3.0,976.909651560282
4631,1.33,592.0,6.0,979.7999168015847
4632,1.39,572.0,9.0,1219.7966515848211
4633,1.66,625.0,12.0,2386.039620401448
4634,2.08,691.0,15.0,4342.937684322529
4635,2.51,756.0,18.0,7208.698502927139
4636,1.22,542.0,3.0,471.61588915689975
4637,1.39,591.0,9.0,1219.7966515848211
4638,2.09,714.0,15.0,4342.937684322529
4639,2.99,833.0,21.0,10945.308805106837
4640,3.6,930.0,24.0,16502.78620930718
4641,4.54,1080.0,27.0,27140.00949485198
4642,1.23,554.0,3.0,534.2068867919204
4643,1.22,513.0,6.0,482.67429529753576
4644,1.66,645.0,12.0,2386.039620401448
4645,2.09,713.0,15.0,4342.937684322529
4646,2.99,831.0,21.0,10945.308805106837
4647,3.6,929.0,24.0,16502.78620930718
4648,4.54,1080.0,27.0,27140.00949485198
4649,1.25,569.0,3.0,614.2651395809003
4650,1.23,519.0,6.0,514.4672129518644
4651,1.39,589.0,9.0,1219.7966515848211
4652,1.66,644.0,12.0,2386.039620401448
4653,2.09,712.0,15.0,4342.937684322529
4654,2.51,781.0,18.0,7208.698502927139
4655,4.54,1080.0,27.0,27140.00949485198
4656,1.26,583.0,3.0,687.0453693890638
4657,1.66,644.0,12.0,2386.039620401448
4658,2.09,711.0,15.0,4342.937684322529
4659,2.51,780.0,18.0,7208.698502927139
4660,3.6,927.0,24.0,16502.78620930718
4661,1.24,525.0,6.0,563.3189787151857
4662,1.39,588.0,9.0,1219.7966515848211
4663,2.09,710.0,15.0,4342.937684322529
4664,2.51,778.0,18.0,7208.698502927139
4665,3.6,926.0,24.0,16502.78620930718
4666,4.53,1070.0,27.0,27140.00949485198
4667,2.98,827.0,21.0,10945.308805106837
4668,3.6,925.0,24.0,16502.78620930718
4669,1.27,606.0,3.0,732.3052475517808
4670,1.25,533.0,6.0,606.987116600084
4671,1.66,641.0,12.0,2386.039620401448
4672,2.51,776.0,18.0,7208.698502927139
4673,1.26,535.0,6.0,625.9099763502065
4674,1.39,585.0,9.0,1219.7966515848211
4675,2.09,707.0,15.0,4342.937684322529
4676,2.51,775.0,18.0,7208.698502927139
4677,2.98,825.0,21.0,10945.308805106837
4678,3.6,923.0,24.0,16502.78620930718
4679,4.53,1070.0,27.0,27140.00949485198
4680,1.26,535.0,6.0,627.3655809463698
4681,1.39,584.0,9.0,1219.7966515848211
4682,1.66,639.0,12.0,2386.039620401448
4683,2.09,706.0,15.0,4342.937684322529
4684,2.51,774.0,18.0,7208.698502927139
4685,2.98,824.0,21.0,10945.308805106837
4686,1.16,511.0,3.0,266.01959393047173
4687,1.26,535.0,6.0,631.7323947348596
4688,1.39,584.0,9.0,1219.7966515848211
4689,1.66,638.0,12.0,2386.039620401448
4690,2.51,773.0,18.0,7208.698502927139
4691,3.59,921.0,24.0,16502.78620930718
4692,1.13,484.0,3.0,172.5991003882232
4693,1.39,583.0,9.0,1219.7966515848211
4694,2.51,772.0,18.0,7208.698502927139
4695,2.98,822.0,21.0,10945.308805106837
4696,3.59,919.0,24.0,16502.78620930718
4697,4.53,1070.0,27.0,27140.00949485198
4698,1.13,467.0,3.0,141.84919149488633
4699,1.66,637.0,12.0,2386.039620401448
4700,2.98,821.0,21.0,10945.308805106837
4701,4.53,1070.0,27.0,27140.00949485198
4702,1.28,550.0,6.0,723.4354842931456
4703,1.66,636.0,12.0,2386.039620401448
4704,2.51,770.0,18.0,7208.698502927139
4705,2.98,820.0,21.0,10945.308805106837
4706,3.59,917.0,24.0,16502.78620930718
4707,1.39,580.0,9.0,1219.7966515848211
4708,2.09,701.0,15.0,4342.937684322529
4709,2.51,769.0,18.0,7208.698502927139
4710,3.59,916.0,24.0,16502.78620930718
4711,4.52,1070.0,27.0,27140.00949485198
4712,1.28,552.0,6.0,742.3583440432682
4713,1.39,580.0,9.0,1219.7966515848211
4714,1.66,634.0,12.0,2386.039620401448
4715,3.59,915.0,24.0,16502.78620930718
4716,4.52,1070.0,27.0,27140.00949485198
4717,1.27,574.0,3.0,711.6963997442318
4718,1.66,633.0,12.0,2386.039620401448
4719,2.98,817.0,21.0,10945.308805106837
4720,3.59,914.0,24.0,16502.78620930718
4721,4.52,1070.0,27.0,27140.00949485198
4722,1.31,571.0,6.0,851.5286887555134
4723,1.66,632.0,12.0,2386.039620401448
4724,2.08,699.0,15.0,4342.937684322529
4725,2.98,816.0,21.0,10945.308805106837
4726,3.59,913.0,24.0,16502.78620930718
4727,1.22,570.0,3.0,533.5680962856904
4728,1.31,571.0,6.0,852.9842933516767
4729,1.39,577.0,9.0,1219.7966515848211
4730,2.51,764.0,18.0,7208.698502927139
4731,2.98,815.0,21.0,10945.308805106837
4732,3.59,912.0,24.0,16502.78620930718
4733,4.52,1060.0,27.0,27140.00949485198
4734,1.31,575.0,6.0,877.7295714864524
4735,2.08,697.0,15.0,4342.937684322529
4736,2.51,763.0,18.0,7208.698502927139
4737,2.98,814.0,21.0,10945.308805106837
4738,3.59,911.0,24.0,16502.78620930718
4739,4.52,1060.0,27.0,27140.00949485198
4740,1.32,580.0,6.0,909.7528726020442
4741,2.08,696.0,15.0,4342.937684322529
4742,2.51,762.0,18.0,7208.698502927139
4743,3.59,910.0,24.0,16502.78620930718
4744,1.13,459.0,3.0,151.738925168387
4745,1.32,579.0,6.0,908.2972680058809
4746,1.66,629.0,12.0,2386.039620401448
4747,2.51,761.0,18.0,7208.698502927139
4748,2.97,812.0,21.0,10945.308805106837
4749,4.52,1060.0,27.0,27140.00949485198
4750,1.33,591.0,6.0,966.5214518524118
4751,1.66,628.0,12.0,2386.039620401448
4752,2.51,760.0,18.0,7208.698502927139
4753,2.97,811.0,21.0,10945.308805106837
4754,1.2,510.0,3.0,416.38669030679114
4755,2.08,693.0,15.0,4342.937684322529
4756,2.51,759.0,18.0,7208.698502927139
4757,3.58,907.0,24.0,16502.78620930718
4758,4.51,1060.0,27.0,27140.00949485198
4759,1.33,596.0,6.0,991.360977766795
4760,1.39,573.0,9.0,1219.7966515848211
4761,2.08,692.0,15.0,4342.937684322529
4762,2.51,758.0,18.0,7208.698502927139
4763,3.58,906.0,24.0,16502.78620930718
4764,4.51,1060.0,27.0,27140.00949485198
4765,1.27,570.0,3.0,729.4149823104782
4766,1.33,592.0,6.0,975.4645189396307
4767,1.39,572.0,9.0,1219.7966515848211
4768,2.97,808.0,21.0,10945.308805106837
4769,3.58,905.0,24.0,16502.78620930718
4770,1.31,609.0,3.0,933.0425461406566
4771,1.33,597.0,6.0,997.1415082494003
4772,3.58,904.0,24.0,16502.78620930718
4773,1.21,537.0,3.0,448.3262156182874
4774,2.09,713.0,15.0,4342.937684322529
4775,2.51,782.0,18.0,7208.698502927139
4776,2.99,832.0,21.0,10945.308805106837
4777,4.54,1080.0,27.0,27140.00949485198
4778,1.23,550.0,3.0,516.7396316379611
4779,2.09,712.0,15.0,4342.937684322529
4780,2.51,781.0,18.0,7208.698502927139
4781,3.6,928.0,24.0,16502.78620930718
4782,4.54,1080.0,27.0,27140.00949485198
4783,1.24,562.0,3.0,582.2418384653083
